discount_id,product_id,discount_percentage,start_date,end_date,day_of_week,campaign_name
338,1002,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
339,3393,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
340,3393,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
341,1916,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
342,1916,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
343,3226,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
344,3226,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
345,3271,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
346,3271,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
347,2687,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
348,2687,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
349,976,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
350,976,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
351,2914,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
352,2914,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
353,1182,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
354,1182,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
355,2487,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
356,2487,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
357,42,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
358,42,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
359,3195,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
360,3195,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
361,3606,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
362,3606,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
363,3911,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
364,3911,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
365,2999,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
366,2999,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
367,2445,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
368,2445,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
369,2442,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
370,2442,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
371,2496,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
372,2496,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
373,3475,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
374,3475,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
375,2915,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
376,2915,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
377,1209,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
378,1209,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
379,1608,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
380,1608,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
381,1604,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
382,1604,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
383,1607,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
384,1607,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
385,1009,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
386,1009,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
387,833,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
388,833,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
389,1598,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
390,1598,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
391,3623,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
392,3623,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
393,365,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
394,365,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
395,706,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
396,706,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
397,3372,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
398,3372,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
399,136,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
400,136,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
401,137,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
402,137,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
403,1603,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
404,1603,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
405,1758,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
406,1758,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
407,3120,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
408,3120,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
409,2334,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
410,2334,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
411,2836,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
412,2836,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
413,244,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
414,244,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
415,1049,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
416,1049,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
417,3493,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
418,3493,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
419,2552,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
420,2552,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
421,3284,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
422,3284,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
423,1726,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
424,1726,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
425,746,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
426,746,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
427,3866,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
428,3866,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
429,3040,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
430,3040,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
431,320,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
432,320,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
433,523,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
434,523,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
435,3352,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
436,3352,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
437,2489,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
438,2489,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
439,3285,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
440,3285,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
441,2498,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
442,2498,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
443,3020,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
444,3020,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
445,3036,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
446,3036,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
447,270,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
448,270,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
449,1937,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
450,1937,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
451,3663,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
452,3663,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
453,3152,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
454,3152,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
455,3151,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
456,3151,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
457,3633,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
458,3633,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
459,1207,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
460,1207,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
461,2151,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
462,2151,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
463,1003,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
464,1003,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
465,3311,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
466,3311,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
467,1878,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
468,1878,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
469,2092,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
470,2092,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
471,1063,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
472,1063,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
473,281,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
474,281,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
475,1865,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
476,1865,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
477,3588,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
478,3588,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
479,2095,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
480,2095,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
481,1741,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
482,1741,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
483,1582,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
484,1582,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
485,3221,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
486,3221,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
487,3063,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
488,3063,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
489,3201,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
490,3201,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
491,3200,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
492,3200,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
493,3214,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
494,3214,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
495,3027,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
496,3027,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
497,190,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
498,190,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
499,3492,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
500,3492,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
501,373,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
502,373,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
503,3477,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
504,3477,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
505,3422,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
506,3422,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
507,2605,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
508,2605,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
509,2912,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
510,2912,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
511,868,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
512,868,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
513,1803,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
514,1803,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
515,600,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
516,600,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
517,212,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
518,212,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
519,2021,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
520,2021,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
521,2027,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
522,2027,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
523,2017,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
524,2017,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
525,1586,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
526,1586,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
527,449,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
528,449,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
529,2604,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
530,2604,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
531,1198,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
532,1198,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
533,538,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
534,538,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
535,3563,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
536,3563,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
537,1724,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
538,1724,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
539,1662,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
540,1662,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
541,2553,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
542,2553,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
543,1533,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
544,1533,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
545,421,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
546,421,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
547,3081,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
548,3081,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
549,3183,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
550,3183,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
551,2960,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
552,2960,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
553,542,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
554,542,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
555,744,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
556,744,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
557,2449,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
558,2449,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
559,2450,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
560,2450,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
561,2451,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
562,2451,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
563,3121,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
564,3121,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
565,3128,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
566,3128,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
567,37,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
568,37,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
569,2364,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
570,2364,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
571,2362,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
572,2362,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
573,104,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
574,104,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
575,2022,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
576,2022,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
577,2013,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
578,2013,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
579,2010,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
580,2010,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
581,1661,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
582,1661,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
583,3254,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
584,3254,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
585,2040,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
586,2040,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
587,2037,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
588,2037,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
589,13,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
590,13,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
591,2787,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
592,2787,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
593,438,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
594,438,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
595,3347,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
596,3347,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
597,2314,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
598,2314,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
599,3116,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
600,3116,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
601,1,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
602,1,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
603,3682,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
604,3682,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
605,3335,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
606,3335,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
607,1634,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
608,1634,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
609,3304,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
610,3304,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
611,1060,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
612,1060,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
613,1051,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
614,1051,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
615,2220,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
616,2220,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
617,2008,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
618,2008,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
619,2479,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
620,2479,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
621,624,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
622,624,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
623,3963,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
624,3963,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
625,131,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
626,131,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
627,3211,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
628,3211,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
629,2668,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
630,2668,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
631,3358,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
632,3358,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
633,621,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
634,621,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
635,2316,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
636,2316,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
637,2979,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
638,2979,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
639,2930,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
640,2930,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
641,76,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
642,76,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
643,250,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
644,250,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
645,84,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
646,84,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
647,3469,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
648,3469,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
649,3444,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
650,3444,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
651,710,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
652,710,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
653,1234,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
654,1234,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
655,342,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
656,342,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
657,3596,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
658,3596,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
659,3058,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
660,3058,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
661,3669,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
662,3669,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
663,2808,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
664,2808,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
665,2806,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
666,2806,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
667,825,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
668,825,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
669,1065,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
670,1065,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
671,3678,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
672,3678,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
673,1401,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
674,1401,25.0,2014-01-01,2015-12-30,Friday,Viernes Promo 25% OFF
675,2039,30.0,2014-01-01,2015-12-30,Tuesday,Martes Promo 30% OFF
